route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
25-VIC,3603,10869349:8945901:8959211,Tillicum Ctr via Munro,26113,8959211,1
27-VIC,3602,10868295:8945903:9442373,Gordon Head via Shelbourne,26178,9442373,0
27-VIC,3603,10868295:8945903:9442856,Gordon Head via Shelbourne,26178,9442856,0
31-VIC,3602,10869442:8945905:8959027,Royal Oak Exch via Glanford,18743,8959027,0
31-VIC,3603,10869442:8945905:8959765,Royal Oak Exch via Glanford,18743,8959765,0
39-VIC,3603,10868851:8945906:9199649,UVic via Royal Oak,19369,9199649,0
39-VIC,3602,10868851:8945906:9199797,UVic via Royal Oak,19369,9199797,0
46-VIC,3603,10869973:8945907:8958912,Dockyard,18728,8958912,0
46-VIC,3602,10869973:8945907:8959290,Dockyard,18728,8959290,0
59-VIC,3603,10869840:8945908:9199714,Langford Exch via Triangle Mtn,19545,9199714,0
59-VIC,3602,10869840:8945908:9200063,Langford Exch via Triangle Mtn,19545,9200063,0
15-VIC,3603,10867837:8945911:8960297,Esquimalt - Fort/Yates Express,23403,8960297,1
15-VIC,3602,10867837:8945911:8960517,Esquimalt - Fort/Yates Express,23403,8960517,1
14-VIC,3344,10724645:8945920:8959866,Vic General via Craigflower,26307,8959866,1
8-VIC,3602,10868607:8945921:8959556,Oak Bay via Finlayson,26940,8959556,0
8-VIC,3603,10868607:8945921:8960443,Oak Bay via Finlayson,26940,8960443,0
83-VIC,3602,10870121:8945922:8958927,Royal Oak Exch via West Saanich,26117,8958927,1
83-VIC,3603,10870121:8945922:8959105,Royal Oak Exch via West Saanich,26117,8959105,1
21-VIC,3344,10781261:8945923:9199901,Interurban to Camosun only,23380,9199901,0
15-VIC,3706,10736346:8945926:8959895,Esquimalt - Fort/Yates Express,23403,8959895,1
3-VIC,3603,10870329:8945931:9199619,Royal Jubilee via Quimper Loop,19489,9199619,1
3-VIC,3602,10870329:8945931:9199752,Royal Jubilee via Quimper Loop,19489,9199752,1
6A-VIC,3706,10735823:8945936:9199868,Royal Oak Exch via Emily Carr,21583,9199868,0
26-VIC,3603,10867641:8945950:8958949,UVic via Tillicum/McKenzie,31720,8958949,0
26-VIC,3602,10867641:8945950:8959386,UVic via Tillicum/McKenzie,31720,8959386,0
27-VIC,3706,10735561:8945955:9443313,Gordon Head via Shelbourne,26178,9443313,0
10-VIC,3602,10870326:8945956:9199767,Royal Jubilee via Vic West,18521,9199767,0
10-VIC,3603,10870326:8945956:9199950,Royal Jubilee via Vic West,18521,9199950,0
72-VIC,3344,10880325:8945959:8960505,Downtown via Saanichton,18716,8960505,1
6-VIC,3706,10735782:8945961:8960675,Downtown,18962,8960675,1
31-VIC,3706,10736013:8945969:8959366,Royal Oak Exch via Glanford,18743,8959366,0
21-VIC,3706,10782489:8945972:9199805,Interurban to Camosun only,23380,9199805,0
72-VIC,4167,10867949:8945975:8959933,Downtown via Saanichton,18716,8959933,1
72-VIC,3833,10867949:8945975:9442688,Downtown via Saanichton,18716,9442688,1
72-VIC,3603,10867949:8945975:9442883,Downtown via Saanichton,18716,9442883,1
83-VIC,3344,10780525:8945977:8960305,Royal Oak Exch via West Saanich,23414,8960305,1
27-VIC,3706,10735390:8945978:9443708,Gordon Head via Shelbourne,26178,9443708,0
11-VIC,3344,10755669:8945988:8960035,UVic via Uplands,26939,8960035,0
32-VIC,3706,10782605:8945992:9199808,Royal Oak Exch,18626,9199808,1
30-VIC,3603,10869559:8945994:8960283,Downtown,18838,8960283,1
30-VIC,3602,10869559:8945994:8960454,Downtown,18838,8960454,1
21-VIC,3603,10868963:8946001:9199384,Interurban to VI Tech Park,18452,9199384,0
21-VIC,3602,10868963:8946001:9199542,Interurban to VI Tech Park,18452,9199542,0
27-VIC,3602,10868339:8946005:9443485,Gordon Head via Shelbourne,26178,9443485,0
27-VIC,3603,10868339:8946005:9443848,Gordon Head via Shelbourne,26178,9443848,0
57-VIC,3706,10782141:8946011:8959676,Langford Exch via McCallum,22937,8959676,1
95-VIC,3602,10868130:8946012:8959022,Blink - to Downtown,18717,8959022,0
95-VIC,3603,10868130:8946012:8960591,Blink - to Downtown,18717,8960591,0
61-VIC,3602,10867373:8946013:8959520,Langford Exch,19003,8959520,0
61-VIC,3603,10867373:8946013:8960503,Langford Exch,19003,8960503,0
52-VIC,3706,10782589:8946014:8960604,Colwood Exch via Royal Bay,26436,8960604,0
72-VIC,3602,10867913:8946016:8960515,Swartz Bay Ferry via Saanichton,18512,8960515,0
72-VIC,3603,10867913:8946016:8960527,Swartz Bay Ferry via Saanichton,18512,8960527,0
72-VIC,3344,10880288:8946018:8959435,Swartz Bay Ferry via Saanichton,18512,8959435,0
53-VIC,3603,10869801:8946021:8959979,Langford Exch via Atkins,33763,8959979,1
53-VIC,3602,10869801:8946021:8960345,Langford Exch via Atkins,33763,8960345,1
75-VIC,3344,10724995:8946022:8959430,Butchart Gardens,34635,8959430,0
4-VIC,3603,10867508:8946030:8959006,UVic via Hillside,18645,8959006,0
4-VIC,3602,10867508:8946030:8959751,UVic via Hillside,18645,8959751,0
22-VIC,3344,10781509:8946031:8959054,Vic General via Hastings,29102,8959054,0
95-VIC,3344,10880400:8946036:8959643,Blink - to Langford,18836,8959643,1
30-VIC,3344,10724320:8946040:8959430,Royal Oak Exch via Carey,18634,8959430,0
6B-VIC,3602,10869174:8946048:8958861,Downtown via Chatterton,21576,8958861,1
6B-VIC,3603,10869174:8946048:8959811,Downtown via Chatterton,21576,8959811,1
3-VIC,3706,10782234:8946050:9199382,James Bay via Quimper Loop,21590,9199382,0
59-VIC,3603,10869952:8946052:9199714,Langford Exch via Triangle Mtn,19545,9199714,0
59-VIC,3602,10869952:8946052:9200063,Langford Exch via Triangle Mtn,19545,9200063,0
95-VIC,3602,10868067:8946055:8959022,Blink - to Langford,18836,8959022,1
95-VIC,3603,10868067:8946055:8960591,Blink - to Langford,18836,8960591,1
52-VIC,3603,10870199:8946058:8958979,Bear Mountain via Millstream,26332,8958979,1
52-VIC,3602,10870199:8946058:8960421,Bear Mountain via Millstream,26332,8960421,1
87-VIC,3603,10870082:8946062:8959269,Dean Park via Airport to Saanichton,18975,8959269,1
87-VIC,3602,10870082:8946062:8960577,Dean Park via Airport to Saanichton,18975,8960577,1
6-VIC,3344,10723965:8946063:8960593,Downtown,18962,8960593,1
75-VIC,3706,10735918:8946067:9443504,Saanichton Exch,18912,9443504,0
4-VIC,3344,10724270:8946068:8959178,UVic via Hillside,18645,8959178,0
15-VIC,3706,10736293:8946074:8960152,Esquimalt - Fort/Yates Express,23403,8960152,1
72-VIC,3706,10735067:8946075:8959764,Downtown via Saanichton,18716,8959764,1
4-VIC,3344,10724249:8946078:9199954,UVic via Hillside,18645,9199954,0
81-VIC,3706,10781731:8946085:8959010,Swartz Bay Ferry,26008,8959010,0
25-VIC,3706,10735730:8946086:9199428,Tillicum Ctr via Munro,26113,9199428,1
95-VIC,3344,10880401:8946090:8959847,Blink - to Langford,18836,8959847,1
28-VIC,3706,10735520:8946091:9443504,Majestic via Shelbourne,26525,9443504,0
24-VIC,3603,10869321:8946092:8959148,Tillicum Ctr via Colville,21694,8959148,1
24-VIC,3602,10869321:8946092:8960095,Tillicum Ctr via Colville,21694,8960095,1
39-VIC,3344,10781519:8946093:9199746,to Royal Oak Exch only,18868,9199746,1
72-VIC,3706,10736612:8946095:8958901,Swartz Bay Ferry via Saanichton,18512,8958901,0
6-VIC,3602,10869104:8946099:8958990,Royal Oak Exch via Royal Oak Ctr,18715,8958990,0
6-VIC,3603,10869104:8946099:8959987,Royal Oak Exch via Royal Oak Ctr,18715,8959987,0
70-VIC,3706,10735062:8946100:8959899,Swartz Bay Ferry via Hwy 17,34612,8959899,0
57-VIC,3344,10781000:8946101:9199459,Langford Exch via McCallum,22937,9199459,1
88-VIC,3603,10870149:8946102:8959446,Sidney,18543,8959446,0
88-VIC,3602,10870149:8946102:8959841,Sidney,18543,8959841,0
15-VIC,3344,10724620:8946105:8959280,UVic - Fort/Foul Bay Express,19054,8959280,0
26-VIC,3603,10867869:8946106:8959257,UVic via Tillicum/McKenzie,26373,8959257,0
26-VIC,3602,10867869:8946106:8959748,UVic via Tillicum/McKenzie,26373,8959748,0
14-VIC,3706,10736375:8946108:8959914,UVic via Richmond,26515,8959914,0
95-VIC,3603,10868099:8946110:8959145,Blink - to Downtown,18717,8959145,0
95-VIC,3602,10868099:8946110:8960497,Blink - to Downtown,18717,8960497,0
4-VIC,3706,10736200:8946114:8960473,Downtown via Hillside,26927,8960473,1
7N-VIC,3602,10868786:8946117:9199825,UVic via Cook St Village,21703,9199825,1
7N-VIC,3603,10868786:8946117:9200149,UVic via Cook St Village,21703,9200149,1
11-VIC,3344,10755663:8946120:8959866,UVic via Uplands,26939,8959866,0
15-VIC,3344,10724704:8946123:8960659,UVic - Fort/Foul Bay Express,19054,8960659,0
83-VIC,3602,10870051:8946125:8959331,Royal Oak Exch via West Saanich,23414,8959331,1
83-VIC,3603,10870051:8946125:8959359,Royal Oak Exch via West Saanich,23414,8959359,1
14-VIC,3706,10736335:8946128:8959543,Vic General via Craigflower,26307,8959543,1
31-VIC,3344,10724402:8946131:8959658,Downtown,18859,8959658,1
46-VIC,3603,10869852:8946136:8958912,Dockyard,18728,8958912,0
46-VIC,3602,10869852:8946136:8959290,Dockyard,18728,8959290,0
31-VIC,3706,10736032:8946137:9200048,Downtown,18859,9200048,1
2-VIC,3344,10723851:8946143:9443699,to Downtown only,18991,9443699,0
81-VIC,3344,10780549:8946145:8959308,Brentwood,26378,8959308,1
49-VIC,3602,10869900:8946146:8958858,Langford Exch via Florence Lake,34765,8958858,1
49-VIC,3603,10869900:8946146:8959826,Langford Exch via Florence Lake,34765,8959826,1
95-VIC,3344,10880487:8946155:8960284,Blink - to Downtown,18717,8960284,0
52-VIC,3602,10870229:8946160:8959328,Colwood Exch via Royal Bay,26436,8959328,0
52-VIC,3603,10870229:8946160:8960044,Colwood Exch via Royal Bay,26436,8960044,0
26-VIC,3602,10867688:8946161:8959773,Dockyard via McKenzie/Tillicum,31926,8959773,1
26-VIC,3603,10867688:8946161:8960034,Dockyard via McKenzie/Tillicum,31926,8960034,1
59-VIC,3706,10782008:8946170:9199572,Langford Exch via Triangle Mtn,19545,9199572,0
52-VIC,3344,10781482:8946171:8959054,Langford Exch via Royal Bay,26262,8959054,1
83-VIC,3706,10781667:8946172:8959011,Sidney via West Saanich,19128,8959011,0
88-VIC,3603,10870099:8946179:8959446,Airport,18544,8959446,1
88-VIC,3602,10870099:8946179:8959841,Airport,18544,8959841,1
28-VIC,3602,10868466:8946183:9443142,Majestic via Shelbourne,26525,9443142,0
28-VIC,3603,10868466:8946183:9443909,Majestic via Shelbourne,26525,9443909,0
52-VIC,3706,10782654:8946185:8960678,Bear Mountain via Millstream,26332,8960678,1
3-VIC,3706,10782221:8946189:9199387,Royal Jubilee via Quimper Loop,19489,9199387,1
31-VIC,3602,10869510:8946193:9443080,Downtown,18859,9443080,1
31-VIC,3603,10869510:8946193:9443953,Downtown,18859,9443953,1
4-VIC,3602,10867486:8946195:8959319,UVic via Hillside,18645,8959319,0
4-VIC,3603,10867486:8946195:8959635,UVic via Hillside,18645,8959635,0
4-VIC,3603,10867565:8946196:8958863,Downtown via Hillside,26927,8958863,1
4-VIC,3602,10867565:8946196:8960302,Downtown via Hillside,26927,8960302,1
6B-VIC,3603,10869158:8946198:8960283,Royal Oak Exch via Chatterton,21740,8960283,0
6B-VIC,3602,10869158:8946198:8960454,Royal Oak Exch via Chatterton,21740,8960454,0
95-VIC,3603,10868152:8946199:8959252,Blink - to Downtown,18717,8959252,0
95-VIC,3602,10868152:8946199:8959716,Blink - to Downtown,18717,8959716,0
27-VIC,3602,10868258:8946203:9442294,Gordon Head via Shelbourne,26178,9442294,0
27-VIC,3603,10868258:8946203:9442749,Gordon Head via Shelbourne,26178,9442749,0
59-VIC,3603,10869808:8946207:9199714,Royal Bay Exch via Triangle Mtn,18872,9199714,1
59-VIC,3602,10869808:8946207:9200063,Royal Bay Exch via Triangle Mtn,18872,9200063,1
28-VIC,3344,10723717:8946208:9442849,Majestic via Shelbourne,26525,9442849,0
11-VIC,3603,10868999:8946211:8958863,Tillicum Ctr via Gorge,34755,8958863,1
11-VIC,3602,10868999:8946211:8960302,Tillicum Ctr via Gorge,34755,8960302,1
10-VIC,3344,10782344:8946212:9200151,Royal Jubilee via Vic West,18521,9200151,0
28-VIC,3706,10735565:8946216:9443035,Majestic via Shelbourne,26525,9443035,0
2-VIC,3602,10869723:8946217:9442826,South Oak Bay,23427,9442826,0
2-VIC,3603,10869723:8946217:9442913,South Oak Bay,23427,9442913,0
6B-VIC,3602,10869131:8946219:8959371,Royal Oak Exch via Chatterton,21740,8959371,0
6B-VIC,3603,10869131:8946219:8960655,Royal Oak Exch via Chatterton,21740,8960655,0
32-VIC,3603,10869405:8946222:9199851,Cordova Bay,18608,9199851,0
32-VIC,3602,10869405:8946222:9200128,Cordova Bay,18608,9200128,0
95-VIC,3344,10880432:8946231:8960435,Blink - to Langford,18836,8960435,1
57-VIC,3603,10869800:8946238:9199714,Langford Exch via McCallum,22937,9199714,1
57-VIC,3602,10869800:8946238:9200063,Langford Exch via McCallum,22937,9200063,1
52-VIC,3603,10870226:8946241:8959250,Colwood Exch via Royal Bay,26436,8959250,0
52-VIC,3602,10870226:8946241:8959345,Colwood Exch via Royal Bay,26436,8959345,0
22-VIC,3706,10782604:8946242:9199782,Vic General via Hastings,29102,9199782,0
95-VIC,3602,10868095:8946244:8959474,Blink - to Langford,18836,8959474,1
95-VIC,3603,10868095:8946244:8959696,Blink - to Langford,18836,8959696,1
24-VIC,3706,10735723:8946245:8959633,Tillicum Ctr via Colville,21694,8959633,1
27-VIC,3344,10723702:8946246:9443893,Gordon Head via Shelbourne,26178,9443893,0
31-VIC,3603,10869509:8946253:8959134,Downtown,18859,8959134,1
31-VIC,3602,10869509:8946253:8960374,Downtown,18859,8960374,1
4-VIC,3706,10736210:8946256:8959580,Downtown via Hillside,26927,8959580,1
58-VIC,3706,10781798:8946263:8960579,Goldstream Mdws via Westhills,18671,8960579,1
55-VIC,3603,10869775:8946267:8958871,Langford Exch via Happy Valley,26068,8958871,0
55-VIC,3602,10869775:8946267:8960616,Langford Exch via Happy Valley,26068,8960616,0
95-VIC,3602,10868031:8946269:8960237,Blink - to Langford,18836,8960237,1
95-VIC,3603,10868031:8946269:8960393,Blink - to Langford,18836,8960393,1
4-VIC,3344,10724193:8946270:8960659,UVic via Hillside,18645,8960659,0
72-VIC,3344,10880329:8946273:8959410,Swartz Bay Ferry via Saanichton,18512,8959410,0
70X-VIC,3603,10868026:8946278:8959314,Express to Victoria,21578,8959314,1
70X-VIC,3602,10868026:8946278:8960079,Express to Victoria,21578,8960079,1
26-VIC,3603,10867737:8946280:9442833,Dockyard via McKenzie/Tillicum,31926,9442833,1
26-VIC,3602,10867737:8946280:9443277,Dockyard via McKenzie/Tillicum,31926,9443277,1
95-VIC,3602,10868166:8946281:8959474,Blink - to Downtown,18717,8959474,0
95-VIC,3603,10868166:8946281:8959696,Blink - to Downtown,18717,8959696,0
14-VIC,3344,10724613:8946284:8959948,Vic General via Craigflower,26307,8959948,1
14-VIC,3706,10736240:8946285:9199805,UVic via Richmond,26515,9199805,0
30-VIC,3603,10869489:8946286:8960269,Royal Oak Exch via Carey,18634,8960269,0
30-VIC,3602,10869489:8946286:8960386,Royal Oak Exch via Carey,18634,8960386,0
15-VIC,3344,10724635:8946287:9199365,UVic - Fort/Foul Bay Express,19054,9199365,0
26-VIC,3344,10724822:8946292:8960535,Dockyard via McKenzie/Tillicum,31926,8960535,1
4-VIC,3706,10736130:8946297:8959914,UVic via Hillside,18645,8959914,0
11-VIC,3706,10755687:8946300:8959543,UVic via Uplands,26939,8959543,0
4-VIC,3706,10736167:8946305:8959580,UVic via Hillside,18645,8959580,0
15-VIC,3344,10724692:8946306:8959772,Esquimalt - Fort/Yates Express,23403,8959772,1
14-VIC,3602,10868337:8946308:9199361,UVic via Richmond,26515,9199361,0
14-VIC,3603,10868337:8946308:9199826,UVic via Richmond,26515,9199826,0
26-VIC,3603,10867671:8946321:8959257,UVic via Tillicum/McKenzie,31720,8959257,0
26-VIC,3602,10867671:8946321:8959748,UVic via Tillicum/McKenzie,31720,8959748,0
2-VIC,3602,10869700:8946326:9443596,South Oak Bay,23427,9443596,0
2-VIC,3603,10869700:8946326:9443727,South Oak Bay,23427,9443727,0
25-VIC,3602,10869382:8946327:8959698,Maplewood,34583,8959698,0
25-VIC,3603,10869382:8946327:8959770,Maplewood,34583,8959770,0
5-VIC,3706,10735627:8946331:9443369,Willows,23383,9443369,0
4-VIC,3603,10867537:8946339:8959945,UVic via Hillside,18645,8959945,0
4-VIC,3602,10867537:8946339:8960470,UVic via Hillside,18645,8960470,0
11-VIC,3602,10869016:8946342:8959305,Tillicum Ctr via Gorge,34755,8959305,1
11-VIC,3603,10869016:8946342:8960164,Tillicum Ctr via Gorge,34755,8960164,1
6-VIC,3344,10724108:8946343:8960333,Downtown,18962,8960333,1
59-VIC,3706,10781949:8946344:9199869,Langford Exch via Triangle Mtn,19545,9199869,0
72-VIC,3603,10868017:8946346:8958922,Swartz Bay Ferry via Saanichton,18512,8958922,0
72-VIC,3602,10868017:8946346:8959893,Swartz Bay Ferry via Saanichton,18512,8959893,0
14-VIC,3706,10736257:8946348:8960606,UVic via Richmond,26515,8960606,0
30-VIC,3602,10869558:8946350:8959906,Downtown,18838,8959906,1
30-VIC,3603,10869558:8946350:8960238,Downtown,18838,8960238,1
14-VIC,3602,10868361:8946351:8959226,UVic via Richmond,26515,8959226,0
14-VIC,3603,10868361:8946351:8960009,UVic via Richmond,26515,8960009,0
95-VIC,3602,10868039:8946352:8959938,Blink - to Langford,18836,8959938,1
95-VIC,3603,10868039:8946352:8960623,Blink - to Langford,18836,8960623,1
26-VIC,3602,10867777:8946359:8959825,Dockyard via McKenzie/Tillicum,31926,8959825,1
26-VIC,3603,10867777:8946359:8960228,Dockyard via McKenzie/Tillicum,31926,8960228,1
28-VIC,3344,10723574:8946360:9442765,Majestic via Shelbourne,26525,9442765,0
60-VIC,3344,10780688:8946361:8959518,Langford Exch via Lagoon,19362,8959518,0
52-VIC,3706,10782674:8946366:8959585,Bear Mountain via Millstream,26332,8959585,1
10-VIC,3706,10782199:8946367:9199821,Royal Jubilee via Vic West,18521,9199821,0
2-VIC,3344,10723852:8946368:9443111,South Oak Bay,23427,9443111,0
15-VIC,3603,10867874:8946372:8959041,UVic - Fort/Foul Bay Express,19054,8959041,0
15-VIC,3602,10867874:8946372:8960645,UVic - Fort/Foul Bay Express,19054,8960645,0
95-VIC,3706,10735285:8946374:8958869,Blink - to Downtown,18717,8958869,0
59-VIC,3603,10869950:8946380:9199714,Langford Exch via Triangle Mtn,19545,9199714,0
59-VIC,3602,10869950:8946380:9200063,Langford Exch via Triangle Mtn,19545,9200063,0
27-VIC,3602,10868391:8946381:9442201,Gordon Head via Shelbourne,26178,9442201,0
27-VIC,3603,10868391:8946381:9443038,Gordon Head via Shelbourne,26178,9443038,0
39-VIC,3344,10781460:8946388:9199600,UVic via Royal Oak,19305,9199600,0
52-VIC,3603,10870213:8946391:9199375,Bear Mountain via Millstream,26332,9199375,1
52-VIC,3602,10870213:8946391:9199997,Bear Mountain via Millstream,26332,9199997,1
30-VIC,3706,10736030:8946392:8959052,Downtown,18838,8959052,1
88-VIC,3602,10870107:8946400:8959331,Sidney,18543,8959331,0
88-VIC,3603,10870107:8946400:8959359,Sidney,18543,8959359,0
4-VIC,3603,10867458:8946401:8959756,UVic via Hillside,18645,8959756,0
4-VIC,3602,10867458:8946401:8960067,UVic via Hillside,18645,8960067,0
4-VIC,3344,10724194:8946405:8960430,UVic via Hillside,18645,8960430,0
31-VIC,3603,10869556:8946412:8959273,Royal Oak Exch via Glanford,18743,8959273,0
31-VIC,3602,10869556:8946412:8960561,Royal Oak Exch via Glanford,18743,8960561,0
7-VIC,3603,10868754:8946414:9199610,UVic via Fairfield,18816,9199610,1
7-VIC,3602,10868754:8946414:9200033,UVic via Fairfield,18816,9200033,1
14-VIC,3603,10868239:8946418:9443718,Vic General via Craigflower,26307,9443718,1
14-VIC,3602,10868239:8946418:9443938,Vic General via Craigflower,26307,9443938,1
52-VIC,3706,10782568:8946421:8960303,Colwood Exch via Royal Bay,26436,8960303,0
15-VIC,3706,10736363:8946423:8959621,UVic - Fort/Foul Bay Express,19054,8959621,0
63-VIC,3603,10869970:8946424:8960153,Otter Point,19289,8960153,1
63-VIC,3602,10869970:8946424:8960440,Otter Point,19289,8960440,1
31-VIC,3706,10735942:8946426:9199902,Downtown,18859,9199902,1
65-VIC,3603,10867391:8946428:8959631,Sooke via Westhills,18749,8959631,1
65-VIC,4168,10867391:8946428:8959649,Sooke via Westhills,18749,8959649,1
65-VIC,3832,10867391:8946428:8960120,Sooke via Westhills,18749,8960120,1
2-VIC,3344,10723820:8946430:9442081,South Oak Bay,23427,9442081,0
7-VIC,3706,10782487:8946431:9199446,UVic via Fairfield,18816,9199446,1
11-VIC,3602,10868887:8946432:9443456,UVic via Uplands,26939,9443456,0
11-VIC,3603,10868887:8946432:9443871,UVic via Uplands,26939,9443871,0
30-VIC,3602,10869528:8946434:8959185,Downtown,18838,8959185,1
30-VIC,3603,10869528:8946434:8960673,Downtown,18838,8960673,1
14-VIC,3344,10724767:8946437:8959444,UVic via Richmond,26515,8959444,0
4-VIC,3603,10867588:8946440:8960164,Downtown via Hillside,26927,8960164,1
52-VIC,3706,10782656:8946441:8959585,Bear Mountain via Millstream,26332,8959585,1
61-VIC,3602,10867411:8946443:8959906,Langford Exch,19003,8959906,0
61-VIC,3603,10867411:8946443:8960238,Langford Exch,19003,8960238,0
21-VIC,3603,10868749:8946450:9199524,Interurban to VI Tech Park,18452,9199524,0
21-VIC,3602,10868749:8946450:9199881,Interurban to VI Tech Park,18452,9199881,0
95-VIC,3706,10735206:8946456:8959964,Blink - to Langford,18836,8959964,1
11-VIC,3344,10755519:8946460:9199746,Tillicum Ctr via Gorge,34755,9199746,1
2-VIC,3706,10735659:8946465:9442202,South Oak Bay,23427,9442202,0
72-VIC,3344,10880301:8946466:8959582,Swartz Bay Ferry via Saanichton,18512,8959582,0
26-VIC,3344,10724846:8946467:8959547,UVic via Tillicum/McKenzie,31720,8959547,0
12-VIC,3344,10781400:8946470:9443216,UVic via Kenmore,18536,9443216,0
61-VIC,3603,10867405:8946481:8958908,Langford Exch,19003,8958908,0
61-VIC,3602,10867405:8946481:8959875,Langford Exch,19003,8959875,0
7-VIC,3706,10782696:8946483:9199707,UVic via Fairfield,18816,9199707,1
75-VIC,3344,10724999:8946487:8960333,Downtown,18804,8960333,1
12-VIC,3344,10781334:8946490:9199645,University Hgts via Kenmore,18817,9199645,1
26-VIC,3706,10736442:8946494:9199554,UVic via Tillicum/McKenzie,31720,9199554,0
95-VIC,3602,10868071:8946504:8959022,Blink - to Downtown,18717,8959022,0
95-VIC,3603,10868071:8946504:8960591,Blink - to Downtown,18717,8960591,0
4-VIC,3344,10724175:8946508:8959527,UVic via Hillside,18645,8959527,0
15-VIC,3706,10736307:8946509:8960026,Esquimalt - Fort/Yates Express,23403,8960026,1
22-VIC,3344,10781258:8946514:8960670,Vic General via Hastings,29102,8960670,0
4-VIC,3602,10867468:8946515:8958870,Downtown via Hillside,26927,8958870,1
4-VIC,3603,10867468:8946515:8960452,Downtown via Hillside,26927,8960452,1
6-VIC,3706,10735846:8946517:9443683,Royal Oak Exch via Royal Oak Ctr,18715,9443683,0
30-VIC,3344,10724410:8946518:8960415,Downtown,18838,8960415,1
11-VIC,3706,10755734:8946521:9199791,Tillicum Ctr via Gorge,34755,9199791,1
25-VIC,3602,10869374:8946523:8959072,Maplewood,34583,8959072,0
25-VIC,3603,10869374:8946523:8959211,Maplewood,34583,8959211,0
14-VIC,3603,10868272:8946525:9199814,UVic via Richmond,26515,9199814,0
14-VIC,3602,10868272:8946525:9200137,UVic via Richmond,26515,9200137,0
4-VIC,3603,10867533:8946526:8959423,Downtown via Hillside,26927,8959423,1
4-VIC,3602,10867533:8946526:8960047,Downtown via Hillside,26927,8960047,1
15-VIC,3706,10736243:8946528:8959103,UVic - Fort/Foul Bay Express,19054,8959103,0
6-VIC,3602,10869219:8946529:8958995,Royal Oak Exch via Royal Oak Ctr,18715,8958995,0
6-VIC,3603,10869219:8946529:8959652,Royal Oak Exch via Royal Oak Ctr,18715,8959652,0
4-VIC,3344,10724264:8946536:9443659,UVic via Hillside,18645,9443659,0
10-VIC,3706,10782202:8946537:9199387,Royal Jubilee via Vic West,18521,9199387,0
11-VIC,3602,10868918:8946539:9443485,Tillicum Ctr via Gorge,34755,9443485,1
11-VIC,3603,10868918:8946539:9443848,Tillicum Ctr via Gorge,34755,9443848,1
3-VIC,3603,10870272:8946541:9199975,James Bay via Quimper Loop,21590,9199975,0
3-VIC,3602,10870272:8946541:9199994,James Bay via Quimper Loop,21590,9199994,0
75-VIC,3603,10869628:8946543:8958857,Downtown,18820,8958857,1
75-VIC,3602,10869628:8946543:8959418,Downtown,18820,8959418,1
6A-VIC,3344,10723999:8946551:8959270,Downtown via Emily Carr,21741,8959270,1
32-VIC,3602,10869427:8946555:8959289,Downtown,18723,8959289,1
32-VIC,3603,10869427:8946555:8960300,Downtown,18723,8960300,1
14-VIC,3344,10724538:8946556:8959382,UVic via Richmond,26515,8959382,0
15-VIC,3344,10724630:8946557:8958948,Esquimalt - Fort/Yates Express,23403,8958948,1
28-VIC,3706,10735435:8946558:9443913,Majestic via Shelbourne,26525,9443913,0
58-VIC,3344,10780775:8946562:9199364,Goldstream Mdws via Westhills,18671,9199364,1
6-VIC,3344,10724004:8946565:8960593,Downtown,18962,8960593,1
81-VIC,3603,10870246:8946567:9199384,to Sidney only,34528,9199384,0
81-VIC,3602,10870246:8946567:9199542,to Sidney only,34528,9199542,0
21-VIC,3603,10868734:8946568:9199568,Interurban to VI Tech Park,18452,9199568,0
21-VIC,3602,10868734:8946568:9199655,Interurban to VI Tech Park,18452,9199655,0
27-VIC,3344,10723676:8946572:9443576,Gordon Head via Shelbourne,26178,9443576,0
27-VIC,3603,10868514:8946574:9443718,Gordon Head via Shelbourne,26178,9443718,0
27-VIC,3602,10868514:8946574:9443938,Gordon Head via Shelbourne,26178,9443938,0
88-VIC,3344,10780535:8946576:8960165,Airport,18544,8960165,1
75-VIC,3603,10869482:8946577:8960269,Saanichton Exch,18912,8960269,0
75-VIC,3602,10869482:8946577:8960386,Saanichton Exch,18912,8960386,0
7-VIC,3344,10781490:8946578:9199527,UVic via Fairfield,18816,9199527,1
14-VIC,3344,10724561:8946579:8960409,Vic General via Craigflower,26307,8960409,1
6-VIC,3706,10735854:8946580:9443683,Downtown,18962,9443683,1
32-VIC,3706,10782522:8946587:9199808,Royal Oak Exch,18626,9199808,1
3-VIC,3344,10782317:8946588:9200147,James Bay,21723,9200147,0
4-VIC,3706,10736204:8946590:8958902,Downtown via Hillside,26927,8958902,1
81-VIC,3603,10870048:8946594:8959149,Saanichton Exch,19256,8959149,1
81-VIC,3602,10870048:8946594:8960020,Saanichton Exch,19256,8960020,1
15-VIC,3344,10724609:8946596:8959929,UVic - Fort/Foul Bay Express,19054,8959929,0
4-VIC,3706,10736132:8946598:9199948,UVic via Hillside,18645,9199948,0
4-VIC,3603,10867597:8946599:8960164,UVic via Hillside,18645,8960164,0
26-VIC,3603,10867882:8946612:8959283,Dockyard via McKenzie/Tillicum,31926,8959283,1
26-VIC,3602,10867882:8946612:8959612,Dockyard via McKenzie/Tillicum,31926,8959612,1
49-VIC,3603,10869867:8946614:8959184,Langford Exch via Florence Lake,34765,8959184,1
